DATE,YEAR,MONTH_NAME,MONTHYEAR,SALES,COST_OF_SALES,QUANTITY_SOLD,SALES_PER_UNIT_PRICE,FRACTION_DAILY_GROSS_PROFIT,FRACTION_DAILY_GROSS_PROFIT_PER_UNIT,SALES_TYPE
2015-10-29,2015,Oct,Oct 2015,119047.40990,124349.26550,3231,36.84537601362,-0.04453566528,-0.044535665282,Regular
2015-10-30,2015,Oct,Oct 2015,285081.97430,297627.69070,7731,36.87517453111,-0.04400739973,-0.044007399734,Regular
2015-10-31,2015,Oct,Oct 2015,391656.21260,429832.83480,11148,35.13241950126,-0.09747482862,-0.097474828617,Regular
2015-11-01,2015,Nov,Nov 2015,274814.77810,287978.17490,7459,36.84338089556,-0.04789915918,-0.047899159175,Regular
2015-11-02,2015,Nov,Nov 2015,269555.02310,281915.19210,7316,36.84459036359,-0.04585397392,-0.045853973923,Regular
2015-11-03,2015,Nov,Nov 2015,192001.03460,201125.77550,5211,36.84533383228,-0.04752443610,-0.047524436100,Regular
2015-11-04,2015,Nov,Nov 2015,201367.78700,220579.99560,5731,35.13658820450,-0.09540855013,-0.095408550127,Regular
2015-11-05,2015,Nov,Nov 2015,111874.55900,116637.03430,3036,36.84932773386,-0.04256977943,-0.042569779426,Regular
2015-11-06,2015,Nov,Nov 2015,214540.33310,223738.43270,5822,36.84993698042,-0.04287352158,-0.042873521576,Regular
2015-11-07,2015,Nov,Nov 2015,280264.24450,306935.16040,7987,35.09005189683,-0.09516346242,-0.095163462423,Regular
2015-11-08,2015,Nov,Nov 2015,134136.72870,140236.30330,3640,36.85074964286,-0.04547281464,-0.045472814636,Regular
2015-11-09,2015,Nov,Nov 2015,94243.46553,89949.30417,2338,40.30943778015,0.04556455279,0.045564552787,Regular
2015-11-10,2015,Nov,Nov 2015,131436.19790,143823.38640,3744,35.10582208868,-0.09424487849,-0.094244878488,Regular
2015-11-11,2015,Nov,Nov 2015,147893.94150,161665.60060,4216,35.07920813567,-0.09311848045,-0.093118480448,Regular
2015-11-12,2015,Nov,Nov 2015,140238.39050,153481.45340,4000,35.05959762500,-0.09443250777,-0.094432507766,Regular
2015-11-13,2015,Nov,Nov 2015,358183.77400,391310.32070,10204,35.10229067033,-0.09248477766,-0.092484777661,Regular
2015-11-14,2015,Nov,Nov 2015,377937.13870,413010.22900,10769,35.09491491318,-0.09280138602,-0.092801386020,Regular
2015-11-15,2015,Nov,Nov 2015,168729.96240,184673.48850,4803,35.13011917552,-0.09449137470,-0.094491374698,Regular
2015-11-16,2015,Nov,Nov 2015,177192.56980,193615.30370,5042,35.14331015470,-0.09268297152,-0.092682971518,Regular
2015-11-17,2015,Nov,Nov 2015,152368.74910,166625.36500,4342,35.09183535237,-0.09356653503,-0.093566535029,Regular
2015-11-18,2015,Nov,Nov 2015,147471.80490,161402.91870,4202,35.09562229891,-0.09446628669,-0.094466286687,Regular
2015-11-19,2015,Nov,Nov 2015,145697.15200,159317.60940,4151,35.09928980968,-0.09348471959,-0.093484719592,Regular
2015-11-20,2015,Nov,Nov 2015,301033.98650,328965.14330,8567,35.13878679818,-0.09278406443,-0.092784064433,Regular
2015-11-21,2015,Nov,Nov 2015,309518.07210,338720.02360,8811,35.12859744637,-0.09434651522,-0.094346515219,Regular
2015-11-22,2015,Nov,Nov 2015,152504.63170,167600.65090,4345,35.09887956272,-0.09898728341,-0.098987283414,Regular
2015-11-23,2015,Nov,Nov 2015,79711.58341,74375.78871,1937,41.15208229737,0.06693876187,0.066938761868,Regular
2015-11-24,2015,Nov,Nov 2015,111021.37910,121456.52400,3160,35.13334781646,-0.09399221109,-0.093992211091,Regular
2015-11-25,2015,Nov,Nov 2015,243161.25920,266054.36990,6924,35.11861051415,-0.09414785388,-0.094147853878,Regular
2015-11-26,2015,Nov,Nov 2015,311443.18120,355343.87180,9273,33.58602191308,-0.14095890760,-0.140958907596,Regular
2015-11-27,2015,Nov,Nov 2015,375876.01340,431325.68670,11257,33.39042492671,-0.14752118072,-0.147521180717,Regular
2015-11-28,2015,Nov,Nov 2015,434639.65900,498895.61860,13019,33.38502642292,-0.14783731367,-0.147837313668,Promotion
2015-11-29,2015,Nov,Nov 2015,238637.81640,274093.57800,7139,33.42734506233,-0.14857562031,-0.148575620306,Regular
2015-11-30,2015,Nov,Nov 2015,260653.66700,283981.15070,7423,35.11432938165,-0.08949608869,-0.089496088693,Regular
2015-12-01,2015,Dec,Dec 2015,262394.78000,285838.55680,7474,35.10767728124,-0.08934543896,-0.089345438960,Regular
2015-12-02,2015,Dec,Dec 2015,248437.71130,269807.62040,7056,35.20942620465,-0.08601717102,-0.086017171017,Regular
2015-12-03,2015,Dec,Dec 2015,201048.83050,219110.39320,5732,35.07481341591,-0.08983669617,-0.089836696165,Regular
2015-12-04,2015,Dec,Dec 2015,317690.76090,345449.52990,9038,35.15055995796,-0.08737669588,-0.087376695883,Regular
2015-12-05,2015,Dec,Dec 2015,378527.87260,410385.03700,10737,35.25452850889,-0.08416068328,-0.084160683284,Regular
2015-12-06,2015,Dec,Dec 2015,195425.39110,210461.38620,5505,35.49961691190,-0.07693982351,-0.076939823507,Regular
2015-12-07,2015,Dec,Dec 2015,90441.60337,83999.59125,2198,41.14722628298,0.07122841568,0.071228415684,Regular
2015-12-08,2015,Dec,Dec 2015,117649.00060,121640.37980,3190,36.88056445141,-0.03392616325,-0.033926163245,Regular
2015-12-09,2015,Dec,Dec 2015,141285.39550,145443.04660,3814,37.04388974830,-0.02942732393,-0.029427323930,Regular
2015-12-10,2015,Dec,Dec 2015,133183.69370,137725.87610,3610,36.89298994460,-0.03410464355,-0.034104643548,Regular
2015-12-11,2015,Dec,Dec 2015,229672.25630,237672.01640,6227,36.88329152080,-0.03483119916,-0.034831199157,Regular
2015-12-12,2015,Dec,Dec 2015,333488.79790,359621.07490,9422,35.39469304819,-0.07836028426,-0.078360284257,Regular
2015-12-13,2015,Dec,Dec 2015,185422.88560,191390.40130,5014,36.98103023534,-0.03218327490,-0.032183274900,Regular
2015-12-14,2015,Dec,Dec 2015,173833.13320,179871.05330,4715,36.86810884411,-0.03473400030,-0.034734000296,Regular
2015-12-15,2015,Dec,Dec 2015,220271.72140,237123.34330,6212,35.45906654862,-0.07650379174,-0.076503791739,Regular
2015-12-16,2015,Dec,Dec 2015,234468.07120,251493.90890,6585,35.60638894457,-0.07261473860,-0.072614738599,Regular
2015-12-17,2015,Dec,Dec 2015,213778.13810,230994.35520,6051,35.32938986944,-0.08053310433,-0.080533104335,Regular
2015-12-18,2015,Dec,Dec 2015,273563.01480,295854.55230,7750,35.29845352258,-0.08148593302,-0.081485933017,Regular
2015-12-19,2015,Dec,Dec 2015,337506.78840,362223.16090,9490,35.56446663857,-0.07323222332,-0.073232223320,Regular
2015-12-20,2015,Dec,Dec 2015,155312.78390,167421.97370,4382,35.44335552259,-0.07796647189,-0.077966471889,Regular
2015-12-21,2015,Dec,Dec 2015,289243.38310,312784.97430,8196,35.29079832845,-0.08139024979,-0.081390249788,Regular
2015-12-22,2015,Dec,Dec 2015,313125.33250,338299.61780,8863,35.32949706646,-0.08039683375,-0.080396833750,Regular
2015-12-23,2015,Dec,Dec 2015,268330.39270,249584.21520,6534,41.06678798592,0.06986229667,0.069862296669,Regular
2015-12-24,2015,Dec,Dec 2015,392228.13800,364396.19420,9540,41.11406058700,0.07095855984,0.070958559837,Regular
2015-12-25,2015,Dec,Dec 2015,133728.98370,124363.55730,3256,41.07155519042,0.07003288398,0.070032883978,Regular
2015-12-26,2015,Dec,Dec 2015,82778.44405,76876.49270,2013,41.12192948336,0.07129816727,0.071298167267,Regular
2015-12-27,2015,Dec,Dec 2015,69522.83697,64616.07665,1692,41.08914714539,0.07057767683,0.070577676830,Regular
2015-12-28,2015,Dec,Dec 2015,133021.27280,123500.78780,3234,41.13211898578,0.07157114648,0.071571146476,Regular
2015-12-29,2015,Dec,Dec 2015,161267.52060,175378.14590,4592,35.11923358014,-0.08749824669,-0.087498246687,Regular
2015-12-30,2015,Dec,Dec 2015,208583.21800,227060.26270,5945,35.08548662742,-0.08858356332,-0.088583563324,Regular
2015-12-31,2015,Dec,Dec 2015,325457.52500,353929.73840,9266,35.12384254263,-0.08748365367,-0.087483653666,Regular
2016-01-01,2016,Jan,Jan 2016,111650.23980,121448.28380,3179,35.12118269896,-0.08775658716,-0.087756587156,Regular
2016-01-02,2016,Jan,Jan 2016,262421.28190,285675.84570,7479,35.08774995320,-0.08861538832,-0.088615388324,Regular
2016-01-03,2016,Jan,Jan 2016,164527.53890,179308.94950,4694,35.05060479335,-0.08984155904,-0.089841559041,Regular
2016-01-04,2016,Jan,Jan 2016,274990.14650,299576.24140,7843,35.06185726125,-0.08940718500,-0.089407184995,Regular
2016-01-05,2016,Jan,Jan 2016,215737.84280,234642.08570,6150,35.07932403252,-0.08762599391,-0.087625993913,Regular
2016-01-06,2016,Jan,Jan 2016,98646.98270,91610.56000,2401,41.08579037901,0.07132932511,0.071329325109,Regular
2016-01-07,2016,Jan,Jan 2016,74401.21529,68988.86126,1808,41.15111465155,0.07274550569,0.072745505687,Regular
2016-01-08,2016,Jan,Jan 2016,106592.34300,99021.68292,2594,41.09188242097,0.07102442696,0.071024426961,Regular
2016-01-09,2016,Jan,Jan 2016,134629.65820,124963.46550,3274,41.12084856445,0.07179838996,0.071798389963,Regular
2016-01-10,2016,Jan,Jan 2016,90773.65306,84299.28824,2207,41.12988357952,0.07132427309,0.071324273087,Regular
2016-01-11,2016,Jan,Jan 2016,121373.06820,112550.43230,2949,41.15736459817,0.07269022717,0.072690227172,Regular
2016-01-12,2016,Jan,Jan 2016,99445.55710,92226.51810,2417,41.14421063302,0.07259287605,0.072592876047,Regular
2016-01-13,2016,Jan,Jan 2016,67587.54693,62760.35683,1644,41.11164655109,0.07142129459,0.071421294591,Regular
2016-01-14,2016,Jan,Jan 2016,61685.93524,57191.43932,1499,41.15139108739,0.07286095124,0.072860951244,Regular
2016-01-15,2016,Jan,Jan 2016,150006.92980,139244.89580,3648,41.12032066886,0.07174357888,0.071743578876,Regular
2016-01-16,2016,Jan,Jan 2016,191287.35350,177577.28720,4652,41.11937951419,0.07167262262,0.071672622623,Regular
2016-01-17,2016,Jan,Jan 2016,92595.46084,86018.18961,2252,41.11698971581,0.07103232891,0.071032328910,Regular
2016-01-18,2016,Jan,Jan 2016,96947.05429,89961.35950,2357,41.13154615613,0.07205680298,0.072056802975,Regular
2016-01-19,2016,Jan,Jan 2016,70512.89450,65453.27639,1715,41.11539037901,0.07175450882,0.071754508815,Regular
2016-01-20,2016,Jan,Jan 2016,159590.49010,182351.13880,4776,33.41509424204,-0.14261907890,-0.142619078905,Regular
2016-01-21,2016,Jan,Jan 2016,67046.27342,61894.26256,1628,41.18321463145,0.07684261328,0.076842613276,Regular
2016-01-22,2016,Jan,Jan 2016,266949.23880,294322.92720,7806,34.19795526518,-0.10254267262,-0.102542672619,Regular
2016-01-23,2016,Jan,Jan 2016,315272.22480,346093.06700,9210,34.23151192182,-0.09775945921,-0.097759459209,Regular
2016-01-24,2016,Jan,Jan 2016,149138.92150,163505.71300,4351,34.27692978626,-0.09633160382,-0.096331603819,Regular
2016-01-25,2016,Jan,Jan 2016,215171.03820,234621.59890,6278,34.27381940108,-0.09039581192,-0.090395811921,Regular
2016-01-26,2016,Jan,Jan 2016,205197.89840,221931.58010,5992,34.24531014686,-0.08154899163,-0.081548991634,Regular
2016-01-27,2016,Jan,Jan 2016,214452.24840,231730.23270,6265,34.23020724661,-0.08056797925,-0.080567979254,Regular
2016-01-28,2016,Jan,Jan 2016,195767.97360,210639.84820,5723,34.20722935523,-0.07596684139,-0.075966841391,Regular
2016-01-29,2016,Jan,Jan 2016,397984.32930,437198.92960,11900,33.44406128571,-0.09853302608,-0.098533026084,Regular
2016-01-30,2016,Jan,Jan 2016,512603.10350,561872.20600,15345,33.40522016944,-0.09611549786,-0.096115497865,Promotion
2016-01-31,2016,Jan,Jan 2016,218104.06690,238662.19210,6525,33.42591063602,-0.09425833040,-0.094258330402,Regular
2016-02-01,2016,Feb,Feb 2016,339004.33690,371177.18690,10153,33.38957321974,-0.09490394812,-0.094903948115,Regular
2016-02-02,2016,Feb,Feb 2016,278116.36930,295645.62910,8116,34.26766501971,-0.06302850797,-0.063028507974,Regular
2016-02-03,2016,Feb,Feb 2016,264159.30060,280392.27360,7712,34.25302134336,-0.06145145359,-0.061451453586,Regular
2016-02-04,2016,Feb,Feb 2016,197778.13370,209372.29220,5759,34.34244377496,-0.05862204422,-0.058622044222,Regular
2016-02-05,2016,Feb,Feb 2016,325749.00890,345287.81150,9501,34.28576033049,-0.05998115747,-0.059981157475,Regular
2016-02-06,2016,Feb,Feb 2016,371561.97640,393884.43300,10840,34.27693509225,-0.06007734380,-0.060077343802,Regular
2016-02-07,2016,Feb,Feb 2016,174581.67680,185040.81730,5089,34.30569400668,-0.05990972645,-0.059909726449,Regular
2016-02-08,2016,Feb,Feb 2016,208489.36940,221372.83690,6087,34.25158031871,-0.06179436168,-0.061794361684,Regular
2016-02-09,2016,Feb,Feb 2016,84495.16667,74682.26682,2053,41.15692482708,0.11613563517,0.116135635170,Regular
2016-02-10,2016,Feb,Feb 2016,76661.25003,66379.56360,1825,42.00616440000,0.13411842914,0.134118429141,Regular
2016-02-11,2016,Feb,Feb 2016,64034.94046,55491.33853,1525,41.99012489180,0.13342093970,0.133420939703,Regular
2016-02-12,2016,Feb,Feb 2016,148839.97490,129583.49210,3542,42.02144971767,0.12937708981,0.129377089810,Regular
2016-02-13,2016,Feb,Feb 2016,172541.50790,150538.98370,4105,42.03203602923,0.12752018032,0.127520180319,Regular
2016-02-14,2016,Feb,Feb 2016,87991.66300,76378.50464,2094,42.02085148042,0.13198021226,0.131980212262,Regular
2016-02-15,2016,Feb,Feb 2016,123445.38160,108669.22540,2940,41.98822503401,0.11969792639,0.119697926390,Regular
2016-02-16,2016,Feb,Feb 2016,77344.69187,68269.24884,1841,42.01232583922,0.11733763249,0.117337632494,Regular
2016-02-17,2016,Feb,Feb 2016,158963.02490,167521.52590,4529,35.09892358136,-0.05383957059,-0.053839570588,Regular
2016-02-18,2016,Feb,Feb 2016,69598.07115,61492.96831,1658,41.97712373341,0.11645585439,0.116455854395,Regular
2016-02-19,2016,Feb,Feb 2016,161275.60220,143446.35830,3841,41.98792038532,0.11055140180,0.110551401804,Regular
2016-02-20,2016,Feb,Feb 2016,325215.07680,345446.00180,9260,35.12041866091,-0.06220783243,-0.062207832426,Regular
2016-02-21,2016,Feb,Feb 2016,96957.29584,86455.49438,2308,42.00922696707,0.10831367943,0.108313679430,Regular
2016-02-22,2016,Feb,Feb 2016,85224.47709,75960.71802,2028,42.02390389053,0.10869833863,0.108698338626,Regular
2016-02-23,2016,Feb,Feb 2016,54612.87884,49071.80254,1301,41.97761632590,0.10146098169,0.101460981689,Regular
2016-02-24,2016,Feb,Feb 2016,81530.61238,81738.05644,2213,36.84166849526,-0.00254437019,-0.002544370193,Regular
2016-02-25,2016,Feb,Feb 2016,160947.53260,162597.49680,4404,36.54576126249,-0.01025156567,-0.010251565671,Regular
2016-02-26,2016,Feb,Feb 2016,188736.24740,183103.23370,4935,38.24442703141,0.02984595581,0.029845955812,Regular
2016-02-27,2016,Feb,Feb 2016,215951.50790,210032.78810,5609,38.50089283295,0.02740763358,0.027407633582,Regular
2016-02-28,2016,Feb,Feb 2016,134995.85450,129938.70580,3452,39.10656271727,0.03746151109,0.037461511087,Regular
2016-02-29,2016,Feb,Feb 2016,163079.37800,160332.58940,4270,38.19189180328,0.01684326145,0.016843261445,Regular
2016-03-01,2016,Mar,Mar 2016,180828.67410,182962.33700,4719,38.31927825811,-0.01179936153,-0.011799361526,Regular
2016-03-02,2016,Mar,Mar 2016,171196.17520,174428.68090,4451,38.46240736913,-0.01888188037,-0.018881880370,Regular
2016-03-03,2016,Mar,Mar 2016,129719.05050,131961.93250,3364,38.56095436980,-0.01729030541,-0.017290305405,Regular
2016-03-04,2016,Mar,Mar 2016,142127.64210,144039.41370,3665,38.77971135061,-0.01345108926,-0.013451089259,Regular
2016-03-05,2016,Mar,Mar 2016,152124.40790,153377.51200,3889,39.11658727179,-0.00823736386,-0.008237363861,Regular
2016-03-06,2016,Mar,Mar 2016,74132.78702,74332.27948,1882,39.39042880978,-0.00269101524,-0.002691015245,Regular
2016-03-07,2016,Mar,Mar 2016,91143.02861,95167.52873,2405,37.89730919335,-0.04415587436,-0.044155874359,Regular
2016-03-08,2016,Mar,Mar 2016,60528.09336,62342.88117,1577,38.38179667724,-0.02998257023,-0.029982570229,Regular
2016-03-09,2016,Mar,Mar 2016,38340.59961,35918.33515,913,41.99408500548,0.06317753203,0.063177532033,Regular
2016-03-10,2016,Mar,Mar 2016,37453.00618,35108.20011,892,41.98767508969,0.06260661851,0.062606618511,Regular
2016-03-11,2016,Mar,Mar 2016,77997.04501,73051.67554,1855,42.04692453369,0.06340457474,0.063404574742,Regular
2016-03-12,2016,Mar,Mar 2016,79752.28268,74962.81640,1897,42.04126656827,0.06005428458,0.060054284580,Regular
2016-03-13,2016,Mar,Mar 2016,37155.58848,34962.83050,883,42.07880915062,0.05901556320,0.059015563195,Regular
2016-03-14,2016,Mar,Mar 2016,45046.51321,42368.04535,1071,42.06023642390,0.05946004850,0.059460048495,Regular
2016-03-15,2016,Mar,Mar 2016,55489.33276,52263.05699,1320,42.03737330303,0.05814227005,0.058142270046,Regular
2016-03-16,2016,Mar,Mar 2016,41893.30316,39495.45590,997,42.01936124373,0.05723700637,0.057237006374,Regular
2016-03-17,2016,Mar,Mar 2016,34348.50419,32292.83760,817,42.04223279070,0.05984733945,0.059847339454,Regular
2016-03-18,2016,Mar,Mar 2016,78276.83122,73746.75871,1866,41.94899851018,0.05787245650,0.057872456503,Regular
2016-03-19,2016,Mar,Mar 2016,92851.40266,87451.56618,2211,41.99520699231,0.05815568021,0.058155680208,Regular
2016-03-20,2016,Mar,Mar 2016,54845.78930,51625.51172,1304,42.05965437117,0.05871512875,0.058715128748,Regular
2016-03-21,2016,Mar,Mar 2016,48037.79990,45187.64158,1143,42.02782143482,0.05933157484,0.059331574842,Regular
2016-03-22,2016,Mar,Mar 2016,65905.72326,62023.88130,1573,41.89810760331,0.05889992201,0.058899922010,Regular
2016-03-23,2016,Mar,Mar 2016,84870.05130,81472.82718,2065,41.09929845036,0.04002853855,0.040028538548,Regular
2016-03-24,2016,Mar,Mar 2016,262459.50570,259298.45660,6588,39.83902636612,0.01204394976,0.012043949757,Regular
2016-03-25,2016,Mar,Mar 2016,228124.39800,222208.35040,5652,40.36171231423,0.02593342778,0.025933427778,Regular
2016-03-26,2016,Mar,Mar 2016,162929.49210,161434.81510,4103,39.70984452839,0.00917376579,0.009173765785,Regular
2016-03-27,2016,Mar,Mar 2016,58359.83218,57681.56988,1466,39.80888961801,0.01162207420,0.011622074202,Regular
2016-03-28,2016,Mar,Mar 2016,85605.33192,85022.38092,2162,39.59543567068,0.00680975106,0.006809751063,Regular
2016-03-29,2016,Mar,Mar 2016,84836.41434,84595.21793,2155,39.36724563341,0.00284307643,0.002843076430,Regular
2016-03-30,2016,Mar,Mar 2016,64308.91422,68427.59467,1746,36.83213872852,-0.06404524940,-0.064045249402,Regular
2016-03-31,2016,Mar,Mar 2016,131168.48550,138589.10010,3554,36.90728348340,-0.05657315148,-0.056573151483,Regular
2016-04-01,2016,Apr,Apr 2016,232410.19800,245358.63000,6282,36.99621107927,-0.05571369979,-0.055713699792,Regular
2016-04-02,2016,Apr,Apr 2016,195831.09750,205442.82810,5259,37.23732601255,-0.04908173790,-0.049081737899,Regular
2016-04-03,2016,Apr,Apr 2016,90716.54789,95543.13365,2446,37.08771377351,-0.05320513040,-0.053205130401,Regular
2016-04-04,2016,Apr,Apr 2016,131638.01960,130700.18890,3345,39.35366804185,0.00712431487,0.007124314866,Regular
2016-04-05,2016,Apr,Apr 2016,81910.87262,79969.51055,2048,39.99554327148,0.02370090817,0.023700908169,Regular
2016-04-06,2016,Apr,Apr 2016,54821.90851,50800.00851,1303,42.07360591711,0.07336300595,0.073363005946,Regular
2016-04-07,2016,Apr,Apr 2016,155615.41940,171592.12590,4413,35.26295477000,-0.10266788832,-0.102667888321,Regular
2016-04-08,2016,Apr,Apr 2016,264086.89380,291378.57980,7494,35.23977766213,-0.10334358365,-0.103343583649,Regular
2016-04-09,2016,Apr,Apr 2016,272761.29750,298164.41610,7738,35.24958613337,-0.09313314914,-0.093133149141,Regular
2016-04-10,2016,Apr,Apr 2016,104689.42790,113609.30430,2958,35.39196345504,-0.08520322041,-0.085203220410,Regular
2016-04-11,2016,Apr,Apr 2016,131170.59690,142022.81260,3713,35.32738941557,-0.08273360003,-0.082733600033,Regular
2016-04-12,2016,Apr,Apr 2016,123179.48940,132714.96020,3504,35.15396386986,-0.07741118953,-0.077411189529,Regular
2016-04-13,2016,Apr,Apr 2016,124431.04640,132889.05690,3534,35.20969054895,-0.06797347402,-0.067973474022,Regular
2016-04-14,2016,Apr,Apr 2016,162166.83600,172225.65270,4601,35.24599782656,-0.06202758189,-0.062027581891,Regular
2016-04-15,2016,Apr,Apr 2016,354042.02320,373200.30600,10045,35.24559713290,-0.05411301920,-0.054113019203,Regular
2016-04-16,2016,Apr,Apr 2016,327352.26140,345338.62810,9301,35.19538344264,-0.05494498991,-0.054944989911,Regular
2016-04-17,2016,Apr,Apr 2016,164809.30300,175167.42880,4678,35.23071889696,-0.06284915725,-0.062849157247,Regular
2016-04-18,2016,Apr,Apr 2016,151157.79430,159828.76500,4294,35.20209462040,-0.05736370222,-0.057363702217,Regular
2016-04-19,2016,Apr,Apr 2016,126895.93650,133726.28060,3606,35.19022088186,-0.05382634219,-0.053826342185,Regular
2016-04-20,2016,Apr,Apr 2016,166395.44580,179020.54250,4838,34.39343650269,-0.07587405196,-0.075874051957,Regular
2016-04-21,2016,Apr,Apr 2016,167796.35480,182485.09890,4914,34.14659234839,-0.08753911322,-0.087539113216,Regular
2016-04-22,2016,Apr,Apr 2016,351146.01700,380098.15640,10269,34.19476258643,-0.08245042802,-0.082450428022,Regular
2016-04-23,2016,Apr,Apr 2016,420738.82180,455415.34930,12317,34.15919637899,-0.08241817893,-0.082418178935,Regular
2016-04-24,2016,Apr,Apr 2016,186166.15080,202391.17870,5453,34.14013401797,-0.08715348000,-0.087153479998,Regular
2016-04-25,2016,Apr,Apr 2016,251449.52960,273255.09850,7372,34.10872620727,-0.08671946587,-0.086719465869,Regular
2016-04-26,2016,Apr,Apr 2016,280321.81070,302469.83200,8211,34.13978939228,-0.07900926883,-0.079009268828,Regular
2016-04-27,2016,Apr,Apr 2016,313434.93330,337931.11700,9182,34.13580192768,-0.07815396785,-0.078153967849,Regular
2016-04-28,2016,Apr,Apr 2016,257324.60310,276852.17990,7520,34.21869722074,-0.07588694033,-0.075886940327,Regular
2016-04-29,2016,Apr,Apr 2016,455554.33600,489215.06750,13321,34.19820854290,-0.07388960842,-0.073889608418,Promotion
2016-04-30,2016,Apr,Apr 2016,556865.20330,598925.66790,16276,34.21388567830,-0.07553078259,-0.075530782586,Promotion
2016-05-01,2016,May,May 2016,354856.04490,380511.15920,10388,34.16018915094,-0.07229724467,-0.072297244668,Regular
2016-05-02,2016,May,May 2016,283284.58130,304997.85180,8298,34.13889868643,-0.07664826091,-0.076648260913,Regular
2016-05-03,2016,May,May 2016,297500.67400,319786.35950,8717,34.12879132729,-0.07490969752,-0.074909697516,Regular
2016-05-04,2016,May,May 2016,285968.48780,305506.99820,8364,34.19039787183,-0.06832399804,-0.068323998040,Regular
2016-05-05,2016,May,May 2016,237946.63270,254527.41550,6968,34.14848345293,-0.06968277976,-0.069682779755,Regular
2016-05-06,2016,May,May 2016,340851.50590,364361.03290,9973,34.17742965006,-0.06897292983,-0.068972929833,Regular
2016-05-07,2016,May,May 2016,388187.60140,414644.62350,11363,34.16242201883,-0.06815524763,-0.068155247629,Regular
2016-05-08,2016,May,May 2016,139178.98410,148731.09050,4074,34.16273541973,-0.06863181580,-0.068631815800,Regular
2016-05-09,2016,May,May 2016,66400.30305,57741.73891,1579,42.05212352755,0.13039946721,0.130399467205,Regular
2016-05-10,2016,May,May 2016,42723.52446,37112.98506,1016,42.05071305118,0.13132201687,0.131322016873,Regular
2016-05-11,2016,May,May 2016,35014.39948,30393.74012,832,42.08461475962,0.13196454683,0.131964546833,Regular
2016-05-12,2016,May,May 2016,27210.40663,23570.15916,647,42.05626990726,0.13378144324,0.133781443236,Regular
2016-05-13,2016,May,May 2016,79840.08825,69078.71414,1898,42.06537842466,0.13478660089,0.134786600890,Regular
2016-05-14,2016,May,May 2016,82484.44829,71426.01164,1961,42.06244175931,0.13406692873,0.134066928727,Regular
2016-05-15,2016,May,May 2016,51497.23734,44611.93968,1224,42.07290632353,0.13370227250,0.133702272503,Regular
2016-05-16,2016,May,May 2016,42871.83287,37139.30826,1019,42.07245620216,0.13371307514,0.133713075142,Regular
2016-05-17,2016,May,May 2016,39104.63910,33890.36043,930,42.04799903226,0.13334169014,0.133341690142,Regular
2016-05-18,2016,May,May 2016,34406.75001,29884.33059,818,42.06204157702,0.13143988952,0.131439889518,Regular
2016-05-19,2016,May,May 2016,39403.65856,34229.63192,937,42.05299739594,0.13130828022,0.131308280223,Regular
2016-05-20,2016,May,May 2016,96830.90242,83926.00350,2302,42.06381512598,0.13327252558,0.133272525583,Regular
2016-05-21,2016,May,May 2016,99380.39460,86179.51339,2363,42.05687456623,0.13283184539,0.132831845387,Regular
2016-05-22,2016,May,May 2016,61656.18133,53463.73456,1466,42.05742246248,0.13287308090,0.132873080902,Regular
2016-05-23,2016,May,May 2016,69163.55737,59948.43871,1644,42.07029037105,0.13323662071,0.133236620706,Regular
2016-05-24,2016,May,May 2016,113112.86500,117414.69890,3224,35.08463554591,-0.03803134064,-0.038031340644,Regular
2016-05-25,2016,May,May 2016,253686.30250,268974.57070,7392,34.31903442911,-0.06026446067,-0.060264460672,Regular
2016-05-26,2016,May,May 2016,210305.29190,223289.08460,6138,34.26283673835,-0.06173783162,-0.061737831620,Regular
2016-05-27,2016,May,May 2016,364087.42430,386499.89640,10624,34.27027713667,-0.06155794077,-0.061557940770,Regular
2016-05-28,2016,May,May 2016,397480.36950,421674.10190,11590,34.29511384814,-0.06086774155,-0.060867741545,Regular
2016-05-29,2016,May,May 2016,204028.17680,216777.31570,5959,34.23866031213,-0.06248714810,-0.062487148099,Regular
2016-05-30,2016,May,May 2016,172797.93510,183715.80720,5048,34.23096971078,-0.06318288522,-0.063182885222,Regular
2016-05-31,2016,May,May 2016,258970.65410,274386.01540,7542,34.33713260408,-0.05952551401,-0.059525514015,Regular
2016-06-01,2016,Jun,Jun 2016,368789.57260,391923.65960,10761,34.27093881610,-0.06272977524,-0.062729775240,Regular
2016-06-02,2016,Jun,Jun 2016,278071.38660,295548.24160,8120,34.24524465517,-0.06285024581,-0.062850245808,Regular
2016-06-03,2016,Jun,Jun 2016,373959.36200,396324.17870,10896,34.32079313510,-0.05980547346,-0.059805473462,Regular
2016-06-04,2016,Jun,Jun 2016,402057.25290,426466.13220,11726,34.28767294047,-0.06070995890,-0.060709958903,Regular
2016-06-05,2016,Jun,Jun 2016,205719.45320,218408.18210,6007,34.24662114200,-0.06167977166,-0.061679771663,Regular
2016-06-06,2016,Jun,Jun 2016,177626.95010,188629.75420,5185,34.25784958534,-0.06194332613,-0.061943326133,Regular
2016-06-07,2016,Jun,Jun 2016,70441.90741,60910.74840,1675,42.05487009552,0.13530523747,0.135305237471,Regular
2016-06-08,2016,Jun,Jun 2016,162923.84960,173292.68110,4765,34.19178375656,-0.06364219557,-0.063642195575,Regular
